Name,Reactions,Comments,Reposts,Content,Date
Inside Autonomous Vehicles,0,,,"Tesla’s master plan for autonomyAt its Investor Day 2023, Tesla gave a four-hour deep dive at Gigafactory Texas on its Master Plan 3 for creating a sustainable energy future, which included some insight on recent developments in Autopilot and Full Self Driving and preparations for switching on its future robotaxi fleet.#AI#artificialintelligence#Autopilot#FSD#GigafactoryTexas#neuralnetwork#sustainableenergyfuture#Tesla#Teslageneration3platform#TeslaInvestorDay2023#TeslaMasterPlan3#Teslarobotaxi",1 week ago
Roger C. Lanctot,20,9 comments,2 reposts,"tesla, aaa, techinsights, driver assistance, autopilot, full self driving",1 week ago
Cyril F.,3,,,"Evitez une ""Elizabeth Holmes"" .... Ou comment s'assurer de son investissement dans une entrepriseInvestir dans une société qui a ""légèrement"" menti sur ses possibilités peut sembler impossible""𝐍𝐨𝐧, 𝐦𝐨𝐢 𝐣𝐚𝐦𝐚𝐢𝐬 𝐣𝐞 𝐧𝐞 𝐦𝐞 𝐥𝐚𝐢𝐬𝐬𝐞𝐫𝐚𝐢𝐬 𝐚𝐯𝐨𝐢𝐫 !!!""Surtout après avoir vu le film Netflix....Bon, la réalité est légèrement différente et de mémoire lors des premiers résultats de la société Theranos, j'étais conquis.Mais cela peut s'avérer être une décision coûteuse à long terme. Dans cet article, nous allons explorer les risques d'investir dans une entreprise qui a exagéré ses possibilités et comment un operating partner peut aider à minimiser ces risques.Les entreprises sont libres de promouvoir leurs produits et services de la manière qu'elles jugent appropriée, il est important de se méfier des exagérations.Les entreprises peuvent faire face à des pressions pour atteindre des objectifs financiers et satisfaire les investisseurs, ce qui peut les pousser à exagérer leurs capacités. Les investisseurs doivent être conscients que les résultats futurs ne sont pas garantis, même si une entreprise a un historique de succès.𝐋𝐚 𝐜𝐚𝐫𝐭𝐞 𝐣𝐨𝐤𝐞𝐫 𝐝𝐞 𝐥'𝐨𝐩𝐞𝐫𝐚𝐭𝐢𝐧𝐠 𝐩𝐚𝐫𝐭𝐧𝐞𝐫Le rôle d'un operating partner est de fournir une évaluation impartiale de l'entreprise et de ses perspectives. En travaillant avec l'entreprise, il peut identifier les domaines qui nécessitent une amélioration et élaborer des plans pour y faire face. Il peut également aider à élaborer un plan d'affaires réaliste pour l'entreprise, qui tient compte des risques.En demandant à un operating partner de faire un état concret d'une entreprise et de tracer un nouveau business plan, les investisseurs peuvent réduire le risque d'investir dans une entreprise qui n'atteindra pas les résultats prévus. Cela peut aider les investisseurs à prendre des décisions d'investissement plus éclairées et à minimiser les risques.𝐄𝐭 𝐓𝐞𝐬𝐥𝐚, 𝐨𝐧 𝐞𝐧 𝐩𝐚𝐫𝐥𝐞 ....Depuis 2015, Tesla a vendu l'idée d'un autopilot qui permettrait une conduite autonome et sûre pour les conducteurs. Cependant, 8 ans plus tard, le niveau de conduite atteint par Tesla n'est toujours pas au niveau espéré.Pendant ce temps, Mercedes a réussi à coiffer Tesla au poteau en atteignant un niveau 3 de conduite autonome sur l'un de ses modèles.𝐃𝐨𝐧𝐜Il est important de se méfier des exagérations et d'effectuer des recherches approfondies avant de prendre une décision d'investissement. Nous pouvons aider à minimiser les risques et à élaborer un plan d'affaires solide et réaliste pour minimiser les risques d'investissement.",1 week ago
Nathan Thobias,1,,,"Evitez une ""Elizabeth Holmes"" .... Ou comment s'assurer de son investissement dans une entrepriseInvestir dans une société qui a ""légèrement"" menti sur ses possibilités peut sembler impossible""𝐍𝐨𝐧, 𝐦𝐨𝐢 𝐣𝐚𝐦𝐚𝐢𝐬 𝐣𝐞 𝐧𝐞 𝐦𝐞 𝐥𝐚𝐢𝐬𝐬𝐞𝐫𝐚𝐢𝐬 𝐚𝐯𝐨𝐢𝐫 !!!""Surtout après avoir vu le film Netflix....Bon, la réalité est légèrement différente et de mémoire lors des premiers résultats de la société Theranos, j'étais conquis.Mais cela peut s'avérer être une décision coûteuse à long terme. Dans cet article, nous allons explorer les risques d'investir dans une entreprise qui a exagéré ses possibilités et comment un operating partner peut aider à minimiser ces risques.Les entreprises sont libres de promouvoir leurs produits et services de la manière qu'elles jugent appropriée, il est important de se méfier des exagérations.Les entreprises peuvent faire face à des pressions pour atteindre des objectifs financiers et satisfaire les investisseurs, ce qui peut les pousser à exagérer leurs capacités. Les investisseurs doivent être conscients que les résultats futurs ne sont pas garantis, même si une entreprise a un historique de succès.𝐋𝐚 𝐜𝐚𝐫𝐭𝐞 𝐣𝐨𝐤𝐞𝐫 𝐝𝐞 𝐥'𝐨𝐩𝐞𝐫𝐚𝐭𝐢𝐧𝐠 𝐩𝐚𝐫𝐭𝐧𝐞𝐫Le rôle d'un operating partner est de fournir une évaluation impartiale de l'entreprise et de ses perspectives. En travaillant avec l'entreprise, il peut identifier les domaines qui nécessitent une amélioration et élaborer des plans pour y faire face. Il peut également aider à élaborer un plan d'affaires réaliste pour l'entreprise, qui tient compte des risques.En demandant à un operating partner de faire un état concret d'une entreprise et de tracer un nouveau business plan, les investisseurs peuvent réduire le risque d'investir dans une entreprise qui n'atteindra pas les résultats prévus. Cela peut aider les investisseurs à prendre des décisions d'investissement plus éclairées et à minimiser les risques.𝐄𝐭 𝐓𝐞𝐬𝐥𝐚, 𝐨𝐧 𝐞𝐧 𝐩𝐚𝐫𝐥𝐞 ....Depuis 2015, Tesla a vendu l'idée d'un autopilot qui permettrait une conduite autonome et sûre pour les conducteurs. Cependant, 8 ans plus tard, le niveau de conduite atteint par Tesla n'est toujours pas au niveau espéré.Pendant ce temps, Mercedes a réussi à coiffer Tesla au poteau en atteignant un niveau 3 de conduite autonome sur l'un de ses modèles.𝐃𝐨𝐧𝐜Il est important de se méfier des exagérations et d'effectuer des recherches approfondies avant de prendre une décision d'investissement. Nous pouvons aider à minimiser les risques et à élaborer un plan d'affaires solide et réaliste pour minimiser les risques d'investissement.",1 week ago
JES MOTORS (Genuine International),0,,,"Tesla Model Y & Model 3————————𝐃𝐈𝐑𝐄𝐂𝐓 𝐂𝐀𝐋𝐋 / 𝐖𝐇𝐀𝐓𝐒𝐀𝐏𝐏📞: +971 56 500 3463Whatsapp :https://wa.me/971565003463Elevate your driving game with the#TeslaModelYand#TeslaModel3. This all-electric car boasts a spacious interior and advanced autopilot capabilities. Plus, with its sleek design and eco-friendly features, you'll be driving in style while reducing your carbon footprint.  Say hello to the future of driving. Join the#Teslarevolution today.#TeslaModelY#TeslaModel3#SustainableDriving#AdvancedAutopilot#EcoFriendly#ElectricCars#EVs#CleanEnergy#ZeroEmissions#FutureOfDriving",1 week ago
Irene Rasco,0,,,"BREAKING: Tesla shareholders sue CEO Elon Musk and the company for lying about how effective and safe their electric cars' ""Autopilot"" and ""Full Self-Driving"" features are after Tesla vehicles are allegedly tied to multiple fatal crashes. RT IF YOU SUPPORT THE LAWSUIT!",1 week ago
Mosaic Venture Lab,9,,,"How Tesla fell behind in the race for autonomous vehicles:Tesla’s self-driving technology recently ranked last among 16 companies by Guidehouse Insights, evaluating their overall strategy, vision, technology, production, sales, marketing, and staying power. Tesla scored poorly on most aspects, especially honesty and transparency about their Autopilot and Full Self-Driving features.Criticism has been mounting from experts, regulators, competitors, and even Tesla's co-founder Martin Eberhard, who recently called Tesla's autonomous driving feature ""crap"" and suggested the company should focus on improving its core products and services.Tesla is far behind other players in the autonomous vehicle space, such as Waymo, Cruise, Argo AI, Mobileye, Baidu Apollo, Aurora Innovation, Motional, Nuro, Volvo Cars/Zenuity, Zoox, Nvidia Drive AGX Orin, Ford Co-Pilot360, GM Super Cruise, Honda Sensing Elite, and Toyota Guardian/Chauffeur.Tesla needs to step up its game, be more honest about their limitations, invest more in R&D, collaborate more with other stakeholders, and deliver more reliable and safe products. Otherwise, Tesla risks losing its edge and even facing legal troubles over misleading claims or faulty features.#Tesla#SelfDriving#AutonomousVehicles#ElectricVehicles#GuidelineInsights#Competition#Innovation#FutureOfTransportation#Safety#Reliability#Collaboration#ResearchAndDevelopment#Transparency#InnovationLeadership#Strategy#Marketing#StayingPower#Vision#ProductDevelopment.https://lnkd.in/gcrd3tJZ",1 week ago
Jose Ortal,2,,,"Blood in the Water:  Lacking training in financial forecasting, I leave the bulk of the Tesla Will Be Lucky To Earn $3 Per Share In 2023 Due To Price Cuts - Shortseller (https://lnkd.in/gTJKnV8c), piece to financial analysts and micro-economists.  Nevertheless, reading this seemingly short-selling gambit as merely that, will prevent a full consideration of its overarching import.  Specifically:Embedded in the larger piece is a 2016 take-down of the Tesla Model Y’s performance vis-à-vis the EPA’s official range.The piece also questions the long-term plausibility of Tesla’s then and ongoing horizontal and vertical integration efforts.  Jack Ewing’s Tesla Offers a New ‘Master Plan’ but Few Big Revelations (https://lnkd.in/ghnaiEBk) - which will be further scrutinized in a subsequent post - details some of the same issues.Additional challenges in the longer analysis noted that:Since in 2016 Tesla bought batteries from Panasonic; CATL and LG, Tesla’s claims that its batteries had proprietary technology was dispelled.Similar scenarios were outlined for the imminent “...new-format 4680 cells…”No discussion about Tesla, going back as far back as 2016 was considered complete without mentioning what the letter calls the “...hugely dangerous so-called ‘Autopilot,’ system…” etc.Importantly, Tesla’s meta-marketplace horizontal and vertical competitors and deficiencies are inventoried through the following headings:Storage batteries.Charging networks.Tesla’s competitors’ access to battery cells.Tesla’s Autonomous Driving competitors.  Additional attention is given to Independents’s deals with the major OEMs.China’s declining EV market-share.It’s competition from other car makers.Lastly, since prognostications of this magnitude complete proof in the pudding outcomes may not squarely land during the remainder of this calendar year, does the letter provide analogous measuring scenarios?  While maybe a stretch, Tesla as Netflixs; Tesla as Blackberry; mayhaps Tesla as Twitter; etc., will give Futurists (today’s TED Talkers), about a nine-month window to jump into this analysis’ fray.",1 week ago
Ivan Jovanovic,2,,,"A new survey by AAA found that 68% of Americans 🇺🇸 ""fear"" the autonomous driving 🚘🚘🚘 technology, an increase of 13% from last year.⬆️ There are no autonomous cars for sale to consumers, defined as Level 5, but 22% of respondents think cars using Level 2 advanced driver assist systems (ADAS) with names like Tesla's Autopilot and Nissan's ProPILOT Assist, which have limited capabilities like lane-centering adaptive cruise control and automatic emergency braking, are able to drive autonomously.⬆️ The only true autonomous cars currently in use are operated through ride-hailing and delivery services, like those run by Cruise and Waymo, which operate within clearly defined areas in some cities and are monitored by a central control office.⬆️ Despite the concerns about fully autonomous vehicles, AAA said that six in ten drivers would ""definitely"" or ""probably"" want their next vehicle to be equipped with an ADAS.More:https://lnkd.in/ecSSscbX#tesla#technology#cars#autonomousdriving",1 week ago
Michael DeKort,27,,1 repost,"Ford forms automated driving subsidiary from Argo AI’s remainsFord made a good decision to stop Argo's untenable path. Shame they followed that up with an even worse idea than pursuing L4/5 through Argo. The reason for that is L2/3 should not exist as they cannot be made inherently safe.(If Ford and Argo used the right development approach, simulation technology and worked for create meaningful GL/AGI Argo would have been successful.)#tesla#elonmusk#driverlesscars#driverlesscars#driverless#autonomousvehicles#selfdrivingcars#autonomous#autonomousdriving#selfdriving#adas#autonomousvehicle#driverlessvehicles#teslamotors#autopilot#autonomouscar#nhtsa#ntsb#AI#machinelearning#waymo#artificialintelligence#machinelearning#deeplearning#waymohttps://lnkd.in/g_ypBU4Mhttps://lnkd.in/gyhmeCvc",1 week ago
Stan Vick,5,5 comments,2 reposts,$TSLA Investors are Uniting to Fight Losses TOGETHER🥊😡 SeveralTeslavehicle incidents have resulted in deaths.🧐 Media linked the crashes with poorly performing#Tesla's ADAS technologies.🔴 Investors suspect#tsla&#elonmuskof misleading statements on Autopilot system.To Join Case:https://lnkd.in/eY_ndYfD#11thestate#tesla#tsla#sec#nhtsa#case#teslacrash#investors#shareholders,1 week ago
YUCCALOC,10,,3 reposts,"⚡️ TESLA MODEL 3 PROPULSION – 2nde main - Rare & abordable ⚡️Vous rêviez de conduire une Tesla ?Une magnifique Tesla Model 3 Propulsion de deuxième main récente est disponible,elle vous attend chezYUCCALOC.Présentation :·        Millésime 2021.·        35.000 kms au compteur ;·        Autopilot amélioréUne seconde main « comme neuve » disponible à la location chez Yuccalocdès 12 mois et 499 € TTC/mois, avec apport déduit.Le lien de l’annonce de la Tesla Model 3 :https://lnkd.in/e3RwAJZDAlors, qu’attendez-vous pour passer à l'électrique ? 😀-----------------------------------------------Le meilleur de l’électromobilité est surwww.yuccaloc.comNous vous aidons à faire le bon choix :☎️05.31.50.00.60#tesla#lld#occasion#véhicules#electriqueEric MaillesJacquelin de VAUTIBAULTJosiane Le GallMilena RousselValentin Caler",1 week ago
Engin Dikmen,0,,,What’s the difference between Tesla Autopilot and Full Self-Driving?http://ow.ly/W196104wV3C,1 week ago
DER SPIEGEL,3,,1 repost,"Der Tesla-Chef ist nach eigenen Angaben von künstlicher Intelligenz gestresst. Wie sein Autopilot die Technik nutzt, sei »offensichtlich nützlich« – ansonsten brauche es eine gesetzliche Regulierung von KI.",1 week ago
Daniyal Hoseini,14,4 comments,,"Our new Motion design for ""Tesla"", In this project, an attempt was made to depict the speed and Autopilot capability of ""Tesla Model S"" and to show a short preview of this car.___________________________________________در این پروژه موشن گرافیک سعی شد در زمانی کوتاه سرعت و قابلیت رانندگی خودکار ""تسلا مدل s"" به تصویر کشیده بشه و یک پیش نمایش کوتاهی از این اتوموبیل نمایش داده بشه.___________________________________________ordered by TDMmagazineProducer Dannystudio#motiondesign#motiongraphics#motion#animation#aftereffects#انیمیشن#موشن_گرافیک#افترافکت#design#project#tesla",1 week ago
Ahmed Hossny,0,,,"top 5 advanced ai systemsArtificial Intelligence (AI) is a rapidly evolving field that has seen remarkable advancements in recent years. There are several advanced AI systems that have emerged, each with unique capabilities and applications. In this essay, we will explore some of the top advanced AI systems in 2023, including GPT-3 (OpenAI), AlphaGo (Google DeepMind), Watson (IBM), Sophia, and Tesla Autopilot.",1 week ago
School of Investment,0,,1 repost,"In this video, we bring you the latest news on various tech-related topics.● Tesla readies revamp of Model Y which is reportedly named the 'Juniper' project● The target of starting production is 2024● This involves the exterior & interior of the crossover electric vehicle of Model Y● Musk to discuss the master plan in the investor day event.● Also, shareholders have sued Tesla's CEO over autopilot claims. Let's see far this goes!First, we talk about how Tesla's CEO, Elon Musk, is being sued over claims about the company's autopilot system. We also update you on the progress of Tesla's Model Y production.Next, we discuss the latest update on the EU antitrust regulators extending the deadline for Microsoft and Activision's proposed deal. We also cover the launch of a new platform by Meta, formerly known as Facebook, and their plans to expand beyond their social media roots.Additionally, we talk about Nvidia's latest GPU drivers, which have the capability to upscale lower-resolution images to higher resolutions. Finally, we share Starbucks' new offering of olive oil and how it's being received by customers. Stay tuned for more tech news updates.https://lnkd.in/eaWt5KWu#elonmusk#markzuckerberg#jensen#tsla#meta#nvda#tesla#facebook#nvidia#fbf#instagram#juniper#teslamotors#autonomousdriving#electricvehicles#ev#gpu#geforce#rtx#rtx4080#starbucks#coffee#coffeeaddict#coffeelover#coffeetime#coffeeshop#teslacarreview#2023trends#microsoft#activision#callofduty#gamers#automobile#autopilot#shareholders#italian#italy#italiancoffee#lucidmotors#lcid#elonmusktwitter#elon#insideevs#automakers#teslaceo#europe#europeancommission#reuters#reutersnews#ncmec#futuretechnology#ai#artificialintelligence#artificialintelligencetechnology#chatgpt#chatgpt3#theverge#4k#nvidiastudio#nvidiashieldtv#cbsnewsmiami#cbs_broadcasting#cbsnews#cbselatestnews#cbse#oliveoil#dunyanews#newsupdate#stockmarketnews#todaysnews",1 week ago
Grzegorz Ludziak,0,,,"Tesla is set to update its Full Self-Driving (FSD) ‘beta’ software in the United States market after the US National Highway Traffic Safety Administration (NHTSA) warned the system did not meet traffic safety laws and could lead to crashes. NHTSA said that Tesla’s software could cause vehicles to travel through intersections unlawfully or unpredictably, or exceed speed limits, increasing the risk of a crash.According to a report by the Reuters news agency, U.S. senators Ed Markey and Richard Blumenthal said the recall was “long overdue,” and added that “Tesla must finally stop overstating the real capabilities of its vehicles.”NHTSA’s recall is the latest in a series of safety concerns in the United States over Tesla’s driver assistance system. Last year, the company recalled almost 54,000 US vehicles with FSD beta software due to concerns over the system’s ability to conduct rolling stops, posing a safety risk. The agency has an ongoing investigation into 830,000 Tesla vehicles with Autopilot over a string of crashes with parked emergency vehicles, reviewing whether Tesla vehicles ensure drivers are paying attention.#tesla#software#safety",1 week ago
DER SPIEGEL,5,,2 reposts,"Der Tesla-Chef ist nach eigenen Angaben von künstlicher Intelligenz gestresst. Wie sein Autopilot die Technik nutzt, sei »offensichtlich nützlich« – ansonsten brauche es eine gesetzliche Regulierung von KI.",1 week ago
Arasumuhaideen Rasik,0,,,"ChatGPT has exceeded the expectations of even its creators, surprising them with its capabilities.Musk co-founded OpenAI along with Sam Altman in 2015 as a nonprofit startup. Elon Musk left OpenAI in 2018 due to potential conflicts of interest with Tesla (Autopilot)Now he wants to develop ChatGPT rival because he thinks ChatGPT is ""scary good"".Scary or good? It remains to be seen what will happen and only time can provide us with the answer.",1 week ago
Nikhil Ponnarassery Chandran,1,,,"Few interesting points from Tesla investor's day1. The new Master Plan 3 for a global renewable energy industry2. Improved powertrain development, removing the need for rare earth elements in motor manufacturing3. How much Tesla has moved in-house to avoid depending on suppliers4. Crash numbers for Tesla FSD similar to Autopilot5. How good Tesla’s cost numbers are on charging6. Cybertruck troubles — but a promise of shipping this year7.  A retail plan in Texas to offer drivers unlimited overnight car charging for just $30/month (from wind.)8. The announcement of making the 4 millionth car9.  Tesla will build a new gigafactory in Mexico near Monterey.https://lnkd.in/gzeReGxe#renewableenergy#development#manufacturing#tesla",1 week ago
Dylan Xu,48,2 comments,,"I just got aPony.airobo-taxi on the streets of Shenzhen. According to government requirements, there is a safety driver in the driver's seat to ensure driving safety at all times.I chose a 3-kilometer route, starting from downstairs of my house, and the destination is Coastal City. The overall experience is GREAT and very SMOOTH, and self-driving is definitely SAFER than human drivers in limited scenarios! Yes,TeslaAutopilot can be trusted.The robo-taxi also encountered 2 misoperations during the itinerary (the corresponding pictures are provided below):Scene 1: There is a muck truck that is common on Binhai Avenue driving in the left lane, and a small car in the right lane is temporarily parked, and the driving robo-taxi suddenly takes an emergency stop.Scene 2: While waiting for a traffic light, the front wheels of the robo-taxi hit the zebra crossing.In 2016, I saw a driverless car demo car for the first time in Hangzhou, and in 2017, I took a self-driving car on a 20-kilometer ring road in Beijing. That is, in 2017, autonomous driving has become a hot topic around the world.I believe that more and more electric cars equipped with L2++ self-driving functions will appear on the roads around the world. However, FULL AUTONOMY will TAKE DECADES to achieve. Always remember SAFETY FIRST!#autonomousvehicles#selfdriving#tesla#autopilot#pony#safety#electriccar#mobility#ai#shenzhen",1 week ago
Lava Kafle,1,,,"Tesla Inc will cut assembly costs by half in future generations of cars, engineers told investors on Wednesday, but CEO Elon Musk did not unveil a much-awaited small, affordable electric vehicle. Shares fell more than 5% in after hours trade following presentations at the company’s investor day from its Texas headquarters. Elon Musk standing in front of a Tesla car with people in the background taking photographs Elon Musk overstated Tesla’s autopilot and self-driving tech, new lawsuit says Read more In the first nearly three hours of the webcast, Tesla executives led by Musk discussed everything from a white-paper plan for the globe to embrace sustainable energy to the company’s innovation in managing its operations from manufacturing to service. The presentation featured an array of engineers, a nod to Tesla’s attempt to show the depth of its executive bench beyond Musk, the face of the company. Tom Zhu, the new global production chief, took the stage and said Tesla’s global capacity was 2m vehicles a year.https://lnkd.in/gMMEdudb#energy#tech#future#innovation#manufacturing#sustainable#engineers#tesla#electricvehicle",1 week ago
Susu Z.,0,,,Tesla's 4D millimetre#radardesign#automotive#autopilot#chips#semiconductor,1 week ago
"Gervais  T. Mbunkeu, M.Eng, M.Sc, CCSK",66,12 comments,3 reposts,"Today marks the fourth anniversary of Jeremy Banner’s death. He was a software engineer and an avid Tesla fan. He died when his Tesla with Autopilot activated crashed into a crossing tractor trailer. Mr. Banner’s death wasn’t the first involving Tesla’s Autopilot, but it occurred almost 3 years after Joshua Brown’s in Florida, in nearly identical conditions (see the below crash scene drawings). It happened one year after Apple Engineer, Walter Huang’s fatal crash, also due to Autopilot failure on US 101 in California.This death could’ve been prevented, the NTSB investigation and report into Joshua Brown’s 2016 fatal crash laid out in details what caused the crash and proposed recommendations for Tesla and other Level 2 OEMs, and the USDOT. If it turns out that Autopilot or FSD was activated in last week’s fatal crash in California involving a Tesla plowing into a fire truck; the NTSB’s recommendations would’ve gone unheeded for 6 years.What more? In his concurring opinion, NTSB member, Chris Hart added some poignant comments that are as relevant today as they were then, namely:- “Automation in cars offers significant potential to save tens of thousands of lives everyday by eventually replacing the driver(jury is still out on that claim in my view)… introducing automation into such a complex and unstructured environment will be very challenging and must be pursued thoughtfully and with considerable caution.”- He drew comparisons to the early days of aviation automation when the industry adopted automation simply because it had acquired the technological capability to do so. “Because we can” automation doesn’t improve the human-automation system.- The human element must be adequately considered. Monitoring driver engagement in the driving task is paramount for advanced driver assistance systems.- The moniker “Autopilot” may convey a false sense of security and cause drivers to not pay attention to the driving task.Tesla basically ignored the NTSB’s recommendations, so didNational Highway Traffic Safety Administration NHTSA(at least until the recent standing order on crash reporting) and the USDOT. Several more fatal crashes involving Autopilot have occurred since 2019, nearly 2 dozens by some accounts. Tesla introduced an even more confusing feature known as “Full Self Driving” or “FSD Beta”, which Tesla charges $15,000 for and told investors on Monday was a Level 2 system (definitely not full self driving).Philip KoopmanMichael DeKortDavid B.Tom DahlströmJosé-Luis Preza DíazJeffrey DeCouxMasheika AllgoodNTSB’s investigation into Joshua Brown’s fatal crash:https://lnkd.in/e_qgRKF2NTSB’s investigation into Jeremy Banner’s fatal crash:https://lnkd.in/ekqjqNwV#automation#tesla#safety#selfdrivingcars#autonomousvehicles#selfdriving#autonomousdriving#mobility#mobilityasaservice#transportationsafety#trafficsafety#adas#ads#connectedvehicles#teslaautopilot#teslamodelx#teslamodel3",1 week ago
Michael DeKort,20,6 comments,2 reposts,Waymo has second round of layoffsSomeone try to spin this as positivehttps://lnkd.in/d_um74sN#tesla#elonmusk#driverlesscars#driverlesscars#driverless#autonomousvehicles#selfdrivingcars#autonomous#autonomousdriving#selfdriving#adas#autonomousvehicle#driverlessvehicles#teslamotors#autopilot#autonomouscar#nhtsa#ntsb#AI#machinelearning#waymo#artificialintelligence#machinelearning#deeplearning#waymo,1 week ago
Phillipe Xavier,2,2 comments,,"Would that be a problem for you?Privacy and security are actual issues from a user's perspective from social platforms like TikTok to brands like Tesla.🎯 TikTok has faced several privacy concerns in the past, including allegations that the app collects user data and shares it with the Chinese government.The app has also been accused of not properly disclosing its data collection practices to users, and of using facial recognition technology without consent.They denied these allegations and have taken steps to address concerns, such as opening a ""Transparency Center"" in the United States to allow outside experts to review its code.🚘 As for Tesla, the company has faced criticism for its Autopilot feature, which some have argued is not safe enough and has led to accidents.Tesla has also been accused of collecting data from its vehicles without obtaining proper consent from users.Additionally, Tesla's use of cameras and sensors in its vehicles has raised privacy concerns, with some worrying that the company could use the data it collects for surveillance purposes.It's important to note that both TikTok and Tesla have taken steps to address these issues and have stated their commitment to user privacy and security.However, it's always important for users to be aware of the potential risks associated with using any technology, and to take steps to protect their personal information 😉",1 week ago
Brianna Sillivan(she/her),28,1 comment,2 reposts,"Come Join our mission. Tesla's PCB Layout team is seeking an exceptional engineer to support Autopilot, and Tesla's Super Computer AI technology.#applytoday#ai",1 week ago
Alan Mourgues,1,,,Line this up for your next 2-hr drive:<https://lnkd.in/d-4kTNEW>(00:00) – Introduction(07:38) – Elon singing(08:26) – SpaceX human spaceflight(15:12) – Starship(23:48) – Quitting is not in my nature(25:23) – Thinking process(34:56) – Humans on Mars(40:27) – Colonizing Mars(44:13) – Wormholes(48:50) – Forms of government on Mars(55:54) – Smart contracts(57:24) – Dogecoin(58:55) – Cryptocurrency and Money(1:05:04) – Bitcoin vs Dogecoin(1:07:47) – Satoshi Nakamoto(1:10:10) – Tesla Autopilot(1:13:16) – Tesla Self-Driving(1:25:19) – Neural networks(1:34:16) – When will Tesla solve self-driving?(1:36:19) – Tesla FSD v11(1:43:53) – Tesla Bot(1:54:33) – History(2:02:24) – Putin(2:08:04) – Meme Review(2:22:29) – Stand-up comedy(2:24:03) – Rick and Morty(2:25:42) – Advice for young people(2:33:39) – Love(2:36:33) – Meaning of life,1 week ago
Jose Ortal,0,,,"The Grim Reaper’s $cythe: While the hourly billing rate for specialized class action attorneys is all over the place, abstracted data from discussions about three proceedings demonstrate the potential financial exposure faced by both TSLA and Elon Musk, should the recently announced lawsuit - Lamontagne v Tesla Inc et al, U.S. District Court, Northern District of California, No. 23-00869 for damages during the February 19, 2019-February 17, 2023 period - (https://lnkd.in/gHxNeZjx), move forward.  To wit:Attorney billable hours 5,200.  Average hourly billing rate $665.  Identified attorneys’ fees $3,458,000.Attorney billable hours not identified.  Average hourly billing rate not identified.  Identified attorney’s fees for six class representatives $23,724,000.Award amount $42,000,000.  Attorney billable hours not identified.  Average hourly billing rate not identified.  Requested attorney’s fees $12,600,000.(https://lnkd.in/gZKRZ54b,https://lnkd.in/gJ3rA88i, andhttps://lnkd.in/gNCsPmcv).Since these data largely refer to the so-called lodestar billings, other costs such as documents retrieval and duplication; broad arrays of other court-centric costs; defendants’ representation costs; actual and perhaps compensatory damages etc., dwarf the referenced fees.  The reported long-term fall-out from these now seemingly persistent share shocks, penciled out to an almost 50% drop in the stock’s value since November 2021.  Mayhaps this partially informed Musk’s planned March 1 investors day extravaganza.  Finally, and simply stated, are the Autopilot and Full Self-Driving platforms - in their current configurations - salvageable?",1 week ago
Loc Pham,50,13 comments,,"I am excited to share that today is my first day of my internship as a Autopilot Quality Assurance Software Engineer atTesla. I am looking forward to collaborating with dedicated and talented engineers to safely deliver Tesla's cutting edge self-driving features across Europe.I would like to thankAlice Cardi,Bart ToyeandFlavio Gagliardifor the smooth and super enjoyable interviews and onboarding process.I want to send my appreciation toAsfandyar Azhar, who has been a beacon of inspiration to me, who pushed me to apply and supported me along the way :).",1 week ago
Electropages: Electronics News,0,,,"Tesla's CEO, Elon Musk, faces a lawsuit from shareholders over false Autopilot promises. The recent lawsuit raises questions about Musk's leadership amid innovation in other areas, such as SpaceX's rocket launches and EV development.https://lnkd.in/eh_JcMiD#innovation#leadership#ceo#tesla#elonmusknews#elonmusk",1 week ago
Fast Company,79,1 comment,9 reposts,"Mira Murati first caught AI fever while she was leading development of the Model X at Tesla, which she joined in 2013. At the time, Tesla was releasing early versions of Autopilot, its AI-enabled driver assistance software with autonomous aspirations (arguably, delusions), and developing AI-enabled robots for its factories.In 2016, she became VP of product and engineering at Leap Motion, which was working on an augmented reality system designed to replace keyboards and mice with hand gestures. Murati wanted to make the experience of interacting with a computer “as intuitive as playing with a ball.”But she soon realized that the technology, which relied on a VR headset, was too early.As she considered what to do next, she concluded that a “massive advancement in technology” would have to play a role in solving the world’s biggest challenges, like the climate crisis.At OpenAI, which she joined in 2018, she found kindred spirits who shared her growing conviction that AGI would be that technology.https://bit.ly/3SBZrw8",1 week ago
Bulletin Pro,0,,,Tesla (TSLA) and its Chief Executive Elon Musk were sued on Monday by shareholders who accused them of overstating the effectiveness and safety of their electric vehicles' Autopilot and Full Self-Driving technologies.#electricvehicles#tesla#safety,1 week ago
Bylogix,3,,,Tesla vehicles come standard with a driver-assistance system branded as Autopilothttps://lnkd.in/dQZEen4t,1 week ago
